,class_1,class_2,class_3,male,female,age,sipsp,parch,A_ticket,C_ticket,CA_ticket,FC_ticket,numeric_ticket,Others_ticket,PC_ticket,PP_ticket,SC_ticket,SO_ticket,SOTON_ticket,STON_ticket,W_ticket,Fare,Embarked_C,Embarked_Q,Embarked_S,Survival,pc1,pc2
910,0,0,1,0,1,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
911,1,0,0,1,0,55.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.4,1,0,0,,,
912,0,0,1,1,0,9.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1708,0,0,1,,,
913,1,0,0,0,1,42.8103646456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.6833,0,0,1,,,
914,1,0,0,1,0,21.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.3792,1,0,0,,,
915,1,0,0,0,1,48.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,,,
916,0,0,1,1,0,50.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,1,,,
917,1,0,0,0,1,22.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,61.9792,1,0,0,,,
918,0,0,1,1,0,22.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
919,1,0,0,1,0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.5,0,0,1,,,
920,0,0,1,1,0,18.9114157511,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.6792,1,0,0,,,
921,0,1,0,1,0,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,0,0,1,,,
922,0,1,0,1,0,24.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.5,0,0,1,,,
923,0,0,1,0,1,33.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.575,0,0,1,,,
924,0,0,1,0,1,24.3573600141,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23.45,0,0,1,,,
925,1,0,0,1,0,30.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.75,1,0,0,,,
926,0,0,1,1,0,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
927,0,0,1,0,1,24.9308968134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
928,0,0,1,0,1,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,,,
929,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,,,
930,0,0,1,1,0,27.2145045007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,,,
931,0,0,1,1,0,39.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.4167,1,0,0,,,
932,1,0,0,1,0,42.9776740854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,,,
933,0,0,1,1,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.85,0,0,1,,,
934,0,1,0,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
935,1,0,0,0,1,45.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.5542,0,0,1,,,
936,0,0,1,1,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,,,
937,1,0,0,1,0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.7,1,0,0,,,
938,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
939,1,0,0,0,1,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.2917,1,0,0,,,
940,0,0,1,0,1,36.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,15.9,0,0,1,,,
941,1,0,0,1,0,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60.0,0,0,1,,,
942,0,1,0,1,0,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0333,1,0,0,,,
943,0,1,0,0,1,20.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,0,0,1,,,
944,1,0,0,0,1,28.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,263.0,0,0,1,,,
945,0,1,0,1,0,28.2002817346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.5792,1,0,0,,,
946,0,0,1,1,0,10.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.125,0,1,0,,,
947,0,0,1,1,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
948,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.65,0,0,1,,,
949,0,0,1,1,0,24.463143343,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,,,
950,1,0,0,0,1,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,,,
951,0,0,1,1,0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
952,0,1,0,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.5,0,0,1,,,
953,0,0,1,1,0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,0,1,,,
954,0,0,1,0,1,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.725,0,1,0,,,
955,1,0,0,1,0,13.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,,,
956,0,1,0,0,1,30.3992996343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,0,0,1,,,
957,0,0,1,0,1,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8792,0,1,0,,,
958,1,0,0,1,0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.4,0,0,1,,,
959,1,0,0,1,0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.5375,1,0,0,,,
960,1,0,0,0,1,60.0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,263.0,0,0,1,,,
961,0,0,1,0,1,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
962,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
963,0,0,1,0,1,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.925,0,0,1,,,
964,1,0,0,1,0,28.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.7208,1,0,0,,,
965,1,0,0,0,1,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211.5,1,0,0,,,
966,1,0,0,1,0,32.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211.5,1,0,0,,,
967,0,0,1,1,0,27.6651576081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
968,1,0,0,0,1,55.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.7,0,0,1,,,
969,0,1,0,1,0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
970,0,0,1,0,1,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
971,0,0,1,1,0,6.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2458,1,0,0,,,
972,1,0,0,1,0,67.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,221.7792,0,0,1,,,
973,1,0,0,1,0,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
974,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
975,0,1,0,1,0,35.3690803761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.7083,0,1,0,,,
976,0,0,1,1,0,22.1057556911,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,,,
977,0,0,1,0,1,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8792,0,1,0,,,
978,0,0,1,0,1,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
979,0,0,1,0,1,27.5357551334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
980,0,1,0,1,0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,0,0,1,,,
981,0,0,1,0,1,22.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.9,0,0,1,,,
982,0,0,1,1,0,27.6677157164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
983,1,0,0,0,1,27.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,52.0,0,0,1,,,
984,0,0,1,1,0,27.6651576081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
985,1,0,0,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,1,0,0,,,
986,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,,,
987,1,0,0,0,1,76.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.85,0,0,1,,,
988,0,0,1,1,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,,,
989,0,0,1,0,1,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,,,
990,0,0,1,1,0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
991,1,0,0,0,1,43.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.4417,1,0,0,,,
992,0,1,0,1,0,27.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
993,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
994,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
995,0,0,1,0,1,16.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8.5167,1,0,0,,,
996,0,0,1,1,0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.525,0,0,1,,,
997,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8208,0,1,0,,,
998,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
999,0,0,1,1,0,27.6589948926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.7125,0,0,1,,,
1000,0,1,0,1,0,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1001,0,1,0,1,0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0458,1,0,0,,,
1002,0,0,1,0,1,27.5354835088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7792,0,1,0,,,
1003,1,0,0,0,1,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.6792,1,0,0,,,
1004,0,0,1,0,1,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2833,0,1,0,,,
1005,1,0,0,0,1,63.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,221.7792,0,0,1,,,
1006,0,0,1,1,0,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,,,
1007,0,0,1,1,0,25.3074601925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4375,1,0,0,,,
1008,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.7,0,0,1,,,
1009,1,0,0,1,0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.2417,1,0,0,,,
1010,0,1,0,0,1,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,0,0,1,,,
1011,0,1,0,0,1,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.75,0,0,1,,,
1012,0,0,1,1,0,27.1428844704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1013,1,0,0,0,1,35.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57.75,1,0,0,,,
1014,0,0,1,1,0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.25,0,0,1,,,
1015,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1016,0,0,1,0,1,17.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,,,
1017,0,0,1,1,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,,,
1018,0,0,1,0,1,21.1373079305,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.25,0,1,0,,,
1019,0,1,0,1,0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1020,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1021,0,0,1,1,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.05,0,0,1,,,
1022,1,0,0,1,0,53.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.5,1,0,0,,,
1023,0,0,1,0,1,22.185282444,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,25.4667,0,0,1,,,
1024,0,0,1,1,0,22.180328735,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4375,1,0,0,,,
1025,0,0,1,1,0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
1026,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,,,
1027,0,0,1,1,0,26.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
1028,0,1,0,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1029,0,0,1,0,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.05,0,0,1,,,
1030,0,0,1,1,0,40.0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,46.9,0,0,1,,,
1031,0,0,1,0,1,10.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,46.9,0,0,1,,,
1032,1,0,0,0,1,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.55,0,0,1,,,
1033,1,0,0,1,0,61.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,262.375,1,0,0,,,
1034,0,1,0,1,0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1035,1,0,0,1,0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,,,
1036,0,0,1,1,0,31.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,0,0,1,,,
1037,1,0,0,1,0,42.7422118414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.8625,0,0,1,,,
1038,0,0,1,1,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.05,0,0,1,,,
1039,1,0,0,1,0,42.9776740854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,,,
1040,0,1,0,1,0,30.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1041,1,0,0,0,1,23.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,83.1583,1,0,0,,,
1042,0,0,1,1,0,25.2938947766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,1,0,0,,,
1043,0,0,1,1,0,60.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,,,
1044,0,0,1,0,1,36.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12.1833,0,0,1,,,
1045,0,0,1,1,0,13.0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31.3875,0,0,1,,,
1046,0,0,1,1,0,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.55,0,0,1,,,
1047,1,0,0,0,1,29.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,221.7792,0,0,1,,,
1048,0,0,1,0,1,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,,,
1049,1,0,0,1,0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,,,
1050,0,0,1,0,1,26.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,13.775,0,0,1,,,
1051,0,0,1,0,1,27.5359104803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7333,0,1,0,,,
1052,0,0,1,1,0,7.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2458,1,0,0,,,
1053,0,1,0,0,1,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.5,0,0,1,,,
1054,0,0,1,1,0,27.6749249308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,0,0,1,,,
1055,0,1,0,1,0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1056,0,0,1,0,1,26.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22.025,0,0,1,,,
1057,1,0,0,1,0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.4958,1,0,0,,,
1058,0,0,1,1,0,18.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34.375,0,0,1,,,
1059,1,0,0,0,1,37.8598250282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.7208,1,0,0,,,
1060,0,0,1,0,1,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.9625,0,0,1,,,
1061,0,0,1,1,0,24.7346420597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.55,0,0,1,,,
1062,0,0,1,1,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
1063,0,0,1,1,0,23.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.9,0,0,1,,,
1064,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,,,
1065,0,0,1,1,0,40.0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,31.3875,0,0,1,,,
1066,0,1,0,0,1,15.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,0,1,,,
1067,0,1,0,0,1,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.75,0,0,1,,,
1068,1,0,0,1,0,54.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.4417,1,0,0,,,
1069,0,1,0,0,1,36.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,0,1,,,
1070,1,0,0,0,1,64.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,83.1583,1,0,0,,,
1071,0,1,0,1,0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1072,1,0,0,1,0,37.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,83.1583,1,0,0,,,
1073,1,0,0,0,1,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.1,0,0,1,,,
1074,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1075,1,0,0,0,1,27.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,247.5208,1,0,0,,,
1076,0,1,0,1,0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,0,0,1,,,
1077,0,1,0,0,1,21.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,0,0,1,,,
1078,0,0,1,1,0,17.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1079,0,0,1,0,1,-2.45275679885,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,69.55,0,0,1,,,
1080,0,1,0,1,0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1081,0,1,0,1,0,34.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1082,1,0,0,1,0,42.982790302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1083,0,0,1,1,0,11.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,1,,,
1084,0,1,0,1,0,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.35,0,1,0,,,
1085,0,1,0,1,0,8.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,32.5,0,0,1,,,
1086,0,0,1,1,0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,,,
1087,1,0,0,1,0,6.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,134.5,1,0,0,,,
1088,0,0,1,0,1,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
1089,0,1,0,1,0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,,,
1090,0,0,1,0,1,24.9303154252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.1125,0,0,1,,,
1091,0,0,1,0,1,27.4636629895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.5,0,1,0,,,
1092,0,0,1,1,0,0.33,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4,0,0,1,,,
1093,1,0,0,1,0,47.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,227.525,1,0,0,,,
1094,0,1,0,0,1,8.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1095,0,1,0,1,0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,,,
1096,1,0,0,1,0,41.0747791164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.7417,1,0,0,,,
1097,0,0,1,0,1,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1098,0,1,0,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5,0,0,1,,,
1099,1,0,0,0,1,33.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.7208,1,0,0,,,
1100,0,0,1,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,,,
1101,0,0,1,1,0,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.525,0,0,1,,,
1102,0,0,1,1,0,25.9771833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,,,
1103,0,1,0,1,0,17.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.5,0,0,1,,,
1104,0,1,0,0,1,60.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,,,
1105,0,0,1,0,1,38.0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,,,
1106,1,0,0,1,0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.5,0,0,1,,,
1107,0,0,1,0,1,27.5345532876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8792,0,1,0,,,
1108,1,0,0,1,0,57.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,164.8667,0,0,1,,,
1109,1,0,0,0,1,50.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,211.5,1,0,0,,,
1110,0,0,1,1,0,27.6651576081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1111,0,1,0,0,1,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.8583,1,0,0,,,
1112,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,,,
1113,0,1,0,0,1,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5,0,0,1,,,
1114,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,,,
1115,1,0,0,0,1,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.4458,1,0,0,,,
1116,0,0,1,0,1,21.1994624571,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15.2458,1,0,0,,,
1117,0,0,1,1,0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,,,
1118,0,0,1,0,1,27.5357551334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,,,
1119,0,0,1,1,0,40.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.1,0,0,1,,,
1120,0,1,0,1,0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1121,0,1,0,1,0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.0,0,0,1,,,
1122,1,0,0,0,1,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,,,
1123,0,0,1,1,0,21.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4958,0,0,1,,,
1124,0,0,1,1,0,30.2688140822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8792,0,1,0,,,
1125,1,0,0,1,0,39.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.2833,1,0,0,,,
1126,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,,,
1127,1,0,0,1,0,64.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.25,1,0,0,,,
1128,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,,,
1129,0,1,0,0,1,18.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,,,
1130,1,0,0,0,1,48.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106.425,1,0,0,,,
1131,1,0,0,0,1,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.7208,1,0,0,,,
1132,0,1,0,0,1,45.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,0,0,1,,,
1133,1,0,0,1,0,45.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,134.5,1,0,0,,,
1134,0,0,1,1,0,27.6666692176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8875,0,0,1,,,
1135,0,0,1,1,0,27.0916208088,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23.45,0,0,1,,,
1136,1,0,0,1,0,41.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.8625,0,0,1,,,
1137,0,1,0,0,1,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,0,0,1,,,
